   0.00000E+00  1.00000E-35  1.00000E-35
   2.25213E-03  1.41874E-04  6.29958E-02
   2.58991E-03  1.63153E-04  6.29959E-02
   2.97834E-03  1.87622E-04  6.29960E-02
   3.42501E-03  2.15761E-04  6.29961E-02
   3.93867E-03  2.48119E-04  6.29962E-02
   4.52934E-03  2.85329E-04  6.29965E-02
   5.20856E-03  3.28119E-04  6.29968E-02
   5.98962E-03  3.77323E-04  6.29972E-02
   6.88776E-03  4.33903E-04  6.29977E-02
   7.92052E-03  4.98965E-04  6.29983E-02
   9.10807E-03  5.73779E-04  6.29992E-02
   1.04736E-02  6.59806E-04  6.30004E-02
   1.20437E-02  7.58725E-04  6.30020E-02
   1.38490E-02  8.72467E-04  6.30041E-02
   1.59248E-02  1.00325E-03  6.30068E-02
   1.83113E-02  1.15362E-03  6.30104E-02
   2.10552E-02  1.32652E-03  6.30152E-02
   2.42098E-02  1.52532E-03  6.30215E-02
   2.78363E-02  1.75388E-03  6.30299E-02
   3.20052E-02  2.01667E-03  6.30409E-02
   3.67974E-02  2.31881E-03  6.30555E-02
   4.23056E-02  2.66618E-03  6.30748E-02
   4.86363E-02  3.06557E-03  6.31004E-02
   5.59119E-02  3.52478E-03  6.31341E-02
   6.42724E-02  4.05280E-03  6.31786E-02
   7.38785E-02  4.65997E-03  6.32374E-02
   8.49144E-02  5.35828E-03  6.33152E-02
   9.75911E-02  6.16154E-03  6.34178E-02
   1.12150E-01  7.08578E-03  6.35534E-02
   1.28867E-01  8.14967E-03  6.37324E-02
   1.48058E-01  9.37497E-03  6.39687E-02
   1.70083E-01  1.07873E-02  6.42807E-02
   1.95354E-01  1.24168E-02  6.46925E-02
   2.24339E-01  1.42996E-02  6.52360E-02
   2.57571E-01  1.64791E-02  6.59536E-02
   2.95655E-01  1.90085E-02  6.69009E-02
   3.39278E-01  2.19536E-02  6.81520E-02
   3.89218E-01  2.53974E-02  6.98049E-02
   4.46352E-01  2.94465E-02  7.19892E-02
   5.11667E-01  3.42405E-02  7.48752E-02
