   6.1052129629113926E-003     1.5739184597568042E-005
   6.4989653695326647E-003     1.7824346631152429E-005
   6.9181126245665804E-003     2.0184993292821534E-005
   7.3642925550208146E-003     2.2857364398898237E-005
   7.8392486186697023E-003     2.5882435082618320E-005
   8.3448367166533820E-003     2.9306527994319819E-005
   8.8830324454518290E-003     3.3182003312524173E-005
   9.4559388165710336E-003     3.7568036182574464E-005
   1.0065794474106167E-002     4.2531492332366427E-005
   1.0714982442292022E-002     4.8147913869374094E-005
   1.1406039437222010E-002     5.4502628650477717E-005
   1.2141665779121411E-002     6.1691998147171689E-005
   1.2924735943907336E-002     6.9824820414967367E-005
   1.3758309795265850E-002     7.9023906628738114E-005
   1.4645644541135807E-002     8.9427851676802755E-005
   1.5590207461319660E-002     1.0119302152674895E-004
   1.6595689455954649E-002     1.1449578249565087E-004
   1.7666019467785267E-002     1.2953500018553647E-004
   1.8805379834592451E-002     1.4653483868905836E-004
   2.0018222631769316E-002     1.6574789373524924E-004
   2.1309287068902522E-002     1.8745869673269638E-004
   2.2683618008336733E-002     2.1198763017495664E-004
   2.4146585678083820E-002     2.3969529859271577E-004
   2.5703906656105571E-002     2.7098740315460561E-004
   2.7361666207966266E-002     3.0632017211104672E-004
   2.9126342065140129E-002     3.4620640351042472E-004
   3.1004829736887830E-002     3.9122218094989649E-004
   3.3004469454608769E-002     4.4201432749572348E-004
   3.5133074853954775E-002     4.9930866724549959E-004
   3.7398963506781242E-002     5.6391916821342612E-004
   3.9810989422239873E-002     6.3675804418504393E-004
   4.2378577644011865E-002     7.1884689677088561E-004
   4.5111761078870903E-002     8.1132898192455235E-004
   4.8021219700484424E-002     9.1548268748682204E-004
   5.1118322281642821E-002     1.0327363096511439E-003
   5.4415170817986136E-002     1.1646842163648972E-003
   5.7924647816815049E-002     1.3131044843036773E-003
   6.1660466635768095E-002     1.4799780928746046E-003
   6.5637225068064686E-002     1.6675097533897770E-003
   6.9870462383699275E-002     1.8781504437591701E-003
   7.4376720049476611E-002     2.1146217084379131E-003
   7.9173606365152707E-002     2.3799417695935603E-003
   8.4279865268248821E-002     2.6774534782362316E-003
   8.9715449576394615E-002     3.0108541131392817E-003
   9.5501598953396702E-002     3.3842270106229089E-003
  0.10166092290368643          3.8020749796579155E-003
  0.10821748911944991          4.2693554244215403E-003
  0.11519691752565818          4.7915170607656559E-003
  0.12262648039048078          5.3745380746616387E-003
  0.13053520889226633          6.0249655304865203E-003
  0.13895400655950280          6.7499557962599210E-003
  0.14791577002702663          7.5573157132173699E-003
  0.15745551758033824          8.4555442003179260E-003
  0.16761052599031365          9.4538739525927614E-003
  0.17842047617299675          1.0562312867940470E-002
  0.18992760824364099          1.1791684822292332E-002
  0.20217688657087782          1.3153669409877625E-002
  0.21521617547596403          1.4660840274724125E-002
  0.22909642626365742          1.6326701681353820E-002
  0.24387187631554727          1.8165723004754844E-002
  0.25960026102380163          2.0193370857282390E-002
  0.27634303939346677          2.2426138604716712E-002
  0.29416563419486513          2.4881573042304646E-002
  0.31313768760449195          2.7578297985803853E-002
  0.33333333333333331          3.0536034457670301E-002
  0.35483148630595313          3.3775616983154379E-002
  0.37771615102227546          3.7319005216943243E-002
  0.40207674980699354          4.1189289653613216E-002
  0.42800847222924715          4.5410689485316159E-002
  0.45561264705793209          5.0008539706567288E-002
  0.48499713820606710          5.5009263279591020E-002
  0.51627676621137775          6.0440322523226717E-002
  0.54957375690004273          6.6330141848329097E-002
  0.58501821898676620          7.2707991532525967E-002
  0.62274865247740741          7.9603819443110693E-002
  0.66291248986076401          8.7048014563516657E-002
  0.70566667220422497          9.5071083002366039E-002
  0.75117826240440289         0.10370321408331487     
  0.79962509798903270         0.11297371142830452     
  0.85119648602097564         0.12291026203857101     
  0.90609394281968170         0.13353801570491805     
  0.96453198139058705         0.14487844815671824     
   1.0267389496393438         0.15694798472832558     
   1.0929579226462245         0.16975636750132525     
   1.1634476524872805         0.18330475831139867     
   1.2384835793137012         0.19758358298627565     
   1.3183589076401925         0.21257013879778186     
   1.4033857520479867         0.22822600720348329     
   1.4938963567793548         0.24449433707782431     
   1.5902443939892008         0.26129708906506138     
   1.6928063457266938         0.27853235845051150     
   1.8019829750470555         0.29607192085701556     
   1.9182008920019102         0.31375917077320259     
   2.0419142206273286         0.33140764589222804     
   2.1736063734433708         0.34880034877266736     
   2.3137919403990117         0.36569008943842685     
   2.4630186996435501         0.38180107583387912     
   2.6218697579816306         0.39683197068093162     
   2.7909658293757551         0.41046060988158384     
   2.9709676603995789         0.42235053543928508     
   3.1625786121195087         0.43215943117240552     
   3.3665474084933513         0.43954945904848408     
   3.5836710620254517         0.44419937591297248     
   3.8147979881103740         0.44581816517800599     
   4.0608313202344908         0.44415974949703196     
   4.3227324389897115         0.43903816673911655     
   4.6015247286890313         0.43034240590523903     
   4.8982975762629808         0.41804993051028988     
   5.2142106280627241         0.40223778772497287     
   5.5504983212033814         0.38309013895835292     
   5.9084747071538812         0.36090107909320118     
   6.2895385864216280         0.33607176179458592     
   6.6951789743958896         0.30910113386593402     
   7.1269809197077807         0.28057000586407460     
   7.5866316978422432         0.25111873384598782     
   8.0759274042036591         0.22141942045764246     
   8.5967799723976874         0.19214420122196085     
   9.1512246451533663         0.16393178188134375     
   9.7414279270783144         0.13735484062979914     
   10.369696050322554         0.11289111174017458     
   11.038483986230771          9.0900849892284988E-002
   11.750405038196179          7.1612900728295806E-002
   12.508241053200335          5.5120790367259129E-002
   13.314953291940645          4.1389175417502165E-002
   14.173694000020928          3.0269805645645541E-002
   15.087818725419588          2.1525025454732966E-002
   16.060899430366273          1.4855968524661083E-002
   17.096738448861903          9.9321420205563601E-003
   18.199383344381413          6.4191417322632107E-003
   19.373142725815995          4.0017789114321304E-003
   20.622603083455960          2.4008228746847026E-003
   21.952646710801233          1.3826802140351436E-003
   23.368470782229284          7.6241659383011792E-004
   24.875607661066969          4.0137697875463853E-004
   26.479946517420444          2.0114263020422696E-004
   28.187756340235335          9.5645773995432264E-005
   30.005710433507272          4.3009761397166189E-005
   31.940912492362290          1.8223972850116659E-005
   34.000924360899894          7.2481795133575826E-006
   36.193795580263199          2.6949694738018634E-006
   38.528094842395888          9.3268594490928397E-007
   41.012943472392180          2.9907128608633341E-007
   43.658051070272869          8.8420355603881245E-008
   46.473753451458386          2.3978752094034835E-008
   49.471053034192202          5.9324875371882823E-009
   52.661661831729155          1.3314113982769283E-009
   56.058047217281818          2.6945029749331640E-010
   59.673480640552221          4.8982315694913399E-011
