13.738243 49.328706
13.650982 47.602719
14.327119 46.363246
15.320377 44.688402
15.700814 43.807864
16.462667 43.938839
16.22763 43.243113
17.333518 40.792379
17.66337 39.950514
18.071646 38.802991
18.69992 36.56089
19.023849 36.023854
19.555153 34.824132
19.998574 33.422239
20.578695 31.777513
21.123174 30.272878
22.020359 28.180085
22.994643 25.476887
24.57599 22.322306
24.697471 21.914569
25.049681 21.212131
25.401504 20.420808
25.862077 19.628243
26.228897 18.951035
28.066312 16.326861
28.497885 15.534627
28.865644 15.073282
29.356156 14.496247
29.781583 13.958052
30.241769 13.076602
30.661327 12.855934
32.024443 11.20226
33.129599 10.249947
34.199665 9.5647022
34.589671 9.2173879
35.284231 8.8792913
35.595814 8.8376351
35.992352 8.3251668
37.026334 7.6784292
38.408369 7.0404123
39.36343 6.5850529
40.716299 5.909274
40.933466 5.8306017
41.671581 5.5047057
45.748446 4.3406527
46.574168 4.1534381
47.588222 3.9259759
50.237191 3.4524211
51.745208 3.1179631
52.019474 3.0893308
52.912033 2.940357
55.014821 2.6115418
59.143224 2.1798661
60.196602 2.0610582
62.854347 1.8226348
64.299312 1.7054245
64.674793 1.6701292
65.210526 1.6519715
66.539399 1.5327598
74.163554 1.1263618
76.132208 1.0474718
78.406207 0.9876782
80.737637 0.91477111
81.751483 0.88722638
82.51874 0.85787155
84.02501 0.81657572
89.703417 0.68230227
91.528302 0.63185319
92.833182 0.62776895
94.050685 0.61512657
95.397552 0.57623594
96.629178 0.55488666
98.193918 0.52436288
99.483353 0.49858575
101.42405 0.44362382
104.22334 0.45906459
107.13722 0.44176412
112.51538 0.40565064
116.12534 0.38950141
118.29831 0.34071366
124.34318 0.29710826

