   0.00000E+00  1.00000E-35  1.00000E-35
   2.25213E-03  2.66426E-04  1.18300E-01
   2.58991E-03  3.06385E-04  1.18300E-01
   2.97834E-03  3.52336E-04  1.18300E-01
   3.42501E-03  4.05178E-04  1.18300E-01
   3.93867E-03  4.65944E-04  1.18301E-01
   4.52934E-03  5.35820E-04  1.18301E-01
   5.20856E-03  6.16174E-04  1.18302E-01
   5.98962E-03  7.08575E-04  1.18303E-01
   6.88776E-03  8.14828E-04  1.18304E-01
   7.92052E-03  9.37009E-04  1.18305E-01
   9.10807E-03  1.07750E-03  1.18307E-01
   1.04736E-02  1.23906E-03  1.18310E-01
   1.20437E-02  1.42482E-03  1.18313E-01
   1.38490E-02  1.63842E-03  1.18318E-01
   1.59248E-02  1.88402E-03  1.18324E-01
   1.83113E-02  2.16642E-03  1.18332E-01
   2.10552E-02  2.49112E-03  1.18343E-01
   2.42098E-02  2.86446E-03  1.18357E-01
   2.78363E-02  3.29372E-03  1.18375E-01
   3.20052E-02  3.78726E-03  1.18399E-01
   3.67974E-02  4.35472E-03  1.18431E-01
   4.23056E-02  5.00718E-03  1.18474E-01
   4.86363E-02  5.75739E-03  1.18530E-01
   5.59119E-02  6.62002E-03  1.18605E-01
   6.42724E-02  7.61202E-03  1.18703E-01
   7.38785E-02  8.75290E-03  1.18832E-01
   8.49144E-02  1.00652E-02  1.19004E-01
   9.75911E-02  1.15752E-02  1.19230E-01
   1.12150E-01  1.33132E-02  1.19529E-01
   1.28867E-01  1.53146E-02  1.19923E-01
   1.48058E-01  1.76209E-02  1.20445E-01
   1.70083E-01  2.02811E-02  1.21133E-01
   1.95354E-01  2.33535E-02  1.22042E-01
   2.24339E-01  2.69078E-02  1.23242E-01
   2.57571E-01  3.10291E-02  1.24827E-01
   2.95655E-01  3.58220E-02  1.26922E-01
   3.39278E-01  4.14177E-02  1.29691E-01
   3.89218E-01  4.79837E-02  1.33356E-01
   4.46352E-01  5.57381E-02  1.38209E-01
   5.11667E-01  6.49700E-02  1.44638E-01
   5.86274E-01  7.60709E-02  1.53155E-01
   6.71413E-01  8.95776E-02  1.64403E-01
   7.68467E-01  1.06233E-01  1.79138E-01
   8.78973E-01  1.27056E-01  1.98068E-01
   1.00463E+00  1.53395E-01  2.21341E-01
   1.14728E+00  1.86854E-01  2.47342E-01
   1.30898E+00  2.28894E-01  2.71198E-01
   1.49192E+00  2.80037E-01  2.85332E-01
   1.69846E+00  3.38879E-01  2.79547E-01
   1.93113E+00  3.99127E-01  2.32971E-01
   2.19257E+00  4.51634E-01  1.69199E-01
   2.48558E+00  4.91541E-01  1.04791E-01
   2.81300E+00  5.15638E-01  4.45003E-02
   3.17774E+00  5.21819E-01 -8.13712E-03
   3.58272E+00  5.09447E-01 -5.03148E-02
   4.03080E+00  4.79593E-01 -8.03404E-02
   4.52476E+00  4.35010E-01 -9.78491E-02
   5.06722E+00  3.79810E-01 -1.03796E-01
   5.66059E+00  3.18889E-01 -1.00221E-01
   6.30704E+00  2.57217E-01 -8.98325E-02
   7.00846E+00  1.99145E-01 -7.55213E-02
   7.76639E+00  1.47889E-01 -5.99021E-02
   8.58202E+00  1.05284E-01 -4.49962E-02
   9.45619E+00  7.18288E-02 -3.20911E-02
   1.03894E+01  4.69565E-02 -2.17723E-02
   1.13817E+01  2.94164E-02 -1.40741E-02
   1.24329E+01  1.76650E-02 -8.68072E-03
   1.35425E+01  1.01738E-02 -5.11555E-03
   1.47096E+01  5.62325E-03 -2.88413E-03
   1.59332E+01  2.98533E-03 -1.55780E-03
   1.72121E+01  1.52376E-03 -8.07204E-04
   1.85447E+01  7.48558E-04 -4.01833E-04
   1.99296E+01  3.54343E-04 -1.92452E-04
   2.13649E+01  1.61825E-04 -8.88068E-05
   2.28491E+01  7.13904E-05 -3.95410E-05
   2.43803E+01  3.04629E-05 -1.70121E-05
   2.59566E+01  1.25894E-05 -7.08277E-06
   2.75763E+01  5.04553E-06 -2.85756E-06
   2.92376E+01  1.96353E-06 -1.11875E-06
   3.09387E+01  7.42924E-07 -4.25601E-07
   3.26778E+01  2.73630E-07 -1.57532E-07
   3.44533E+01  9.82234E-08 -5.68033E-08
