2.2243784e-05 -809158.44
4.4982355e-05 -400100.53
6.8226717e-05 -263769.89
9.1988122e-05 -195621.07
0.00011627807 -154744.97
0.00014110832 -127505.22
0.00016649089 -108057.67
0.00019243806 -93480.237
0.00021896239 -82149.547
0.00024607673 -73091.57
0.00027379419 -65686.469
0.0003021282 -59521.021
0.00033109246 -54309.145
0.00036070099 -49846.5
0.00039096813 -45983.233
0.00042190852 -42606.955
0.00045353715 -39631.722
0.00048586932 -36990.687
0.00051892067 -34631.075
0.00055270722 -32510.669
0.0005872453 -30595.289
0.00062255165 -28856.971
0.00065864333 -27272.616
0.00069553784 -25822.971
0.00073325302 -24491.866
0.00077180712 -23265.618
0.00081121882 -22132.569
0.00085150718 -21082.728
0.00089269171 -20107.482
0.00093479233 -19199.366
0.00097782944 -18351.877
0.0010218238 -17559.325
0.0010667969 -16816.711
0.0011127702 -16119.623
0.0011597663 -15464.153
0.0012078076 -14846.827
0.0012569176 -14264.546
0.00130712 -13714.538
0.0013584391 -13194.315
0.0014108997 -12701.637
0.0014645272 -12234.483
0.0015193477 -11791.025
0.0015753875 -11369.604
0.0016326738 -10968.711
0.0016912345 -10586.973
0.0017510977 -10223.135
0.0018122925 -9876.0485
0.0018748486 -9544.6614
0.0019387961 -9228.0071
0.002004166 -8925.1962
0.00207099 -8635.409
0.0021393005 -8357.8888
0.0022091304 -8091.9359
0.0022805136 -7836.9024
0.0023534847 -7592.1874
0.0024280788 -7357.2328
0.0025043323 -7131.5199
0.0025822819 -6914.5654
0.0026619654 -6705.9187
0.0027434214 -6505.1595
0.0028266892 -6311.8947
0.0029118093 -6125.7565
0.0029988227 -5946.4008
0.0030877717 -5773.5045
0.0031786992 -5606.7645
0.0032716493 -5445.8961
0.0033666669 -5290.6315
0.0034637981 -5140.7187
0.0035630899 -4995.9201
0.0036645903 -4856.0118
0.0037683484 -4720.7823
0.0038744145 -4590.0321
0.00398284 -4463.5724
0.0040936772 -4341.2246
0.0042069798 -4222.8196
0.0043228028 -4108.1971
0.004441202 -3997.2055
0.004562235 -3889.7003
0.0046859601 -3785.5449
0.0048124374 -3684.6092
0.004941728 -3586.7695
0.0050738945 -3491.9083
0.0052090009 -3399.9135
0.0053471126 -3310.6785
0.0054882964 -3224.1018
0.0056326207 -3140.0862
0.0057801553 -3058.5395
0.0059309716 -2979.3733
0.0060851426 -2902.5033
0.006242743 -2827.8488
0.006403849 -2755.3329
0.0065685386 -2684.8819
0.0067368916 -2616.4251
0.0069089893 -2549.8952
0.0070849152 -2485.2273
0.0072647543 -2422.3594
0.0074485937 -2361.2322
0.0076365224 -2301.7886
0.0078286313 -2243.9739
0.0080250135 -2187.7355
0.008225764 -2133.023
0.0084309799 -2079.7879
0.0086407605 -2027.9837
0.0088552075 -1977.5655
0.0090744247 -1928.4904
0.009298518 -1880.7168
0.009527596 -1834.2048
0.0097617696 -1788.9161
0.010001152 -1744.8137
0.010245859 -1701.8619
0.01049601 -1660.0263
0.010751725 -1619.274
0.011013127 -1579.5728
0.011280345 -1540.8921
0.011553506 -1503.2021
0.011832744 -1466.4741
0.012118192 -1430.6805
0.012409991 -1395.7944
0.01270828 -1361.7901
0.013013204 -1328.6425
0.01332491 -1296.3276
0.013643551 -1264.822
0.013969278 -1234.1032
0.014302252 -1204.1494
0.014642632 -1174.9394
0.014990583 -1146.4528
0.015346274 -1118.6699
0.015709877 -1091.5716
0.016081568 -1065.1392
0.016461527 -1039.3549
0.016849937 -1014.2013
0.017246988 -989.66153
0.01765287 -965.71929
0.01806778 -942.35874
0.01849192 -919.56456
0.018925494 -897.32188
0.019368712 -875.61628
0.019821789 -854.43377
0.020284945 -833.76078
0.020758402 -813.58414
0.021242392 -793.89108
0.021737147 -774.6692
0.022242907 -755.90644
0.022759917 -737.59112
0.023288427 -719.7119
0.023828694 -702.25773
0.024380978 -685.21791
0.024945547 -668.58204
0.025522674 -652.34001
0.026112639 -636.48198
0.026715727 -620.99841
0.027332229 -605.88002
0.027962445 -591.11778
0.02860668 -576.70291
0.029265244 -562.6269
0.029938458 -548.88143
0.030626646 -535.45844
0.031330143 -522.35007
0.032049287 -509.54869
0.032784428 -497.04687
0.033535922 -484.83737
0.034304132 -472.91315
0.035089429 -461.26737
0.035892195 -449.89336
0.036712817 -438.78463
0.037551692 -427.93486
0.038409228 -417.33789
0.039285838 -406.98773
0.040181948 -396.87855
0.04109799 -387.00467
0.042034409 -377.36054
0.042991657 -367.94078
0.043970198 -358.74014
0.044970505 -349.75348
0.045993063 -340.97584
0.047038367 -332.40234
0.048106922 -324.02826
0.049199246 -315.84896
0.050315867 -307.85997
0.051457326 -300.05688
0.052624175 -292.43543
0.05381698 -284.99145
0.055036317 -277.72087
0.056282777 -270.61973
0.057556963 -263.68417
0.058859491 -256.91041
0.060190993 -250.29479
0.061552112 -243.83371
0.062943508 -237.52369
0.064365853 -231.36131
0.065819837 -225.34324
0.067306163 -219.46623
0.068825551 -213.72713
0.070378735 -208.12283
0.071966468 -202.65032
0.073589519 -197.30666
0.075248672 -192.08898
0.076944731 -186.99446
0.078678517 -182.02037
0.080450869 -177.16405
0.082262644 -172.42287
0.084114721 -167.7943
0.086007994 -163.27584
0.087943381 -158.86506
0.089921819 -154.5596
0.091944264 -150.35713
0.094011696 -146.25539
0.096125116 -142.25218
0.098285546 -138.34532
0.10049403 -134.53271
0.10275164 -130.81229
0.10505947 -127.18204
0.10741864 -123.63999
0.10983028 -120.18422
0.11229556 -116.81284
0.11481568 -113.52402
0.11739186 -110.31595
0.12002535 -107.18687
0.12271741 -104.13508
0.12546935 -101.15887
0.12828251 -98.256618
0.13115824 -95.4267
0.13409794 -92.667546
0.13710303 -89.977614
0.14017496 -87.355395
0.14331523 -84.799415
0.14652535 -82.308227
0.14980687 -79.880419
0.15316138 -77.514605
0.15659052 -75.20943
0.16009593 -72.963565
0.16367931 -70.775711
0.1673424 -68.644594
0.17108697 -66.568966
0.17491484 -64.547604
0.17882785 -62.579311
0.1828279 -60.662912
0.18691693 -58.797258
0.19109691 -56.981219
0.19536988 -55.213692
0.19973788 -53.493591
0.20420305 -51.819853
0.20876755 -50.191438
0.21343357 -48.607322
0.21820339 -47.066504
0.2230793 -45.568
0.22806367 -44.110845
0.23315891 -42.694094
0.23836749 -41.316818
0.24369193 -39.978107
0.24913481 -38.677066
0.25469875 -37.412821
0.26038646 -36.184509
0.26620068 -34.991287
0.27214424 -33.832327
0.27822 -32.706816
0.28443091 -31.613957
0.29077997 -30.552967
0.29727026 -29.523078
0.30390492 -28.523538
0.31068716 -27.553606
0.31762026 -26.612558
0.32470758 -25.699683
0.33195255 -24.814283
0.33935868 -23.955673
0.34692954 -23.123184
0.35466881 -22.316156
0.36258023 -21.533944
0.37066763 -20.775917
0.37893493 -20.041454
0.38738612 -19.329948
0.3960253 -18.640803
0.40485664 -17.973435
0.41388443 -17.327275
0.42311303 -16.701761
0.43254691 -16.096346
0.44219063 -15.510493
0.45204887 -14.943677
0.46212639 -14.395385
0.47242807 -13.865112
0.48295891 -13.352367
0.49372398 -12.856668
0.50472852 -12.377545
0.51597783 -11.914537
0.52747738 -11.467194
0.53923271 -11.035076
0.55124953 -10.617752
0.56353365 -10.214803
0.57609102 -9.8258167
0.58892771 -9.4503928
0.60204993 -9.0881388
0.61546405 -8.7386717
0.62917654 -8.4016172
0.64319405 -8.0766099
0.65752336 -7.7632929
0.67217141 -7.4613173
0.68714529 -7.1703428
0.70245225 -6.8900368
0.71809969 -6.6200745
0.73409519 -6.3601387
0.75044649 -6.1099197
0.7671615 -5.8691147
0.78424832 -5.6374285
0.80171522 -5.4145722
0.81957064 -5.2002641
0.83782324 -4.9942286
0.85648184 -4.796197
0.87555548 -4.6059063
0.89505339 -4.4231001
0.91498501 -4.2475275
0.93535998 -4.0789439
0.95618817 -3.91711
0.97747966 -3.7617924
0.99924475 -3.612763
1.021494 -3.4697992
1.0442381 -3.3326837
1.0674882 -3.2012044
1.0912554 -3.0751545
1.1155513 -2.9543321
1.1403876 -2.8385403
1.1657764 -2.7275875
1.1917299 -2.6212867
1.2182607 -2.519456
1.2453817 -2.4219182
1.273106 -2.3285011
1.3014469 -2.2390372
1.3304182 -2.1533638
1.360034 -2.071323
1.3903086 -1.9927615
1.4212565 -1.917531
1.4528929 -1.8454875
1.485233 -1.7764919
1.5182924 -1.7104098
1.5520872 -1.6471112
1.5866338 -1.5864709
1.6219488 -1.5283681
1.6580493 -1.4726866
1.6949528 -1.4193146
1.7326772 -1.3681447
1.7712408 -1.319074
1.8106621 -1.2720037
1.8509603 -1.2268394
1.8921549 -1.1834908
1.9342659 -1.1418717
1.9773135 -1.1018998
2.0213187 -1.063497
2.0663027 -1.0265886
2.1122874 -0.9911039
2.1592949 -0.95697574
2.207348 -0.92414044
2.25647 -0.89253769
2.3066847 -0.86211045
2.3580163 -0.83280482
2.4104898 -0.8045699
2.4641304 -0.77735767
2.5189643 -0.75112289
2.5750178 -0.72582292
2.6323182 -0.70141763
2.6908932 -0.67786922
2.750771 -0.65514217
2.8119808 -0.63320304
2.8745522 -0.61202038
2.9385154 -0.59156459
3.0039013 -0.57180781
3.0707417 -0.5527238
3.1390688 -0.53428784
3.2089158 -0.51647659
3.2803165 -0.49926801
3.3533054 -0.48264128
3.4279179 -0.46657664
3.50419 -0.45105537
3.5821587 -0.43605967
3.6618617 -0.42157259
3.7433376 -0.40757795
3.8266258 -0.39406029
3.9117667 -0.38100479
3.9988014 -0.36839723
4.0877722 -0.35622389
4.1787219 -0.34447157
4.2716948 -0.33312752
4.3667357 -0.32217937
4.4638906 -0.31161514
4.5632067 -0.30142318
4.6647319 -0.29159217
4.7685155 -0.28211106
4.8746075 -0.27296908
4.9830595 -0.26415573
5.0939239 -0.2556607
5.2072542 -0.24747396
5.3231055 -0.23958566
5.4415338 -0.23198615
5.5625963 -0.22466602
5.6863518 -0.217616
5.81286 -0.21082703
5.9421822 -0.20429026
6.0743811 -0.19799698
6.2095206 -0.19193869
6.3476661 -0.18610706
6.4888844 -0.18049394
6.633244 -0.17509135
6.7808147 -0.16989152
6.9316679 -0.16488683
7.0858767 -0.16006986
7.2435157 -0.15543336
7.4046611 -0.15097028
7.569391 -0.14667374
7.7377852 -0.14253704
7.909925 -0.1385537
8.085894 -0.13471739
8.2657771 -0.131022
