   9.88702653D-01   8.65197617D-01
   1.01070115D+00   8.78799307D-01
   1.03318897D+00   8.90653375D-01
   1.05617701D+00   9.00735324D-01
   1.07967639D+00   9.09028170D-01
   1.10369848D+00   9.15522525D-01
   1.12825492D+00   9.20216632D-01
   1.15335759D+00   9.23116333D-01
   1.17901863D+00   9.24234998D-01
   1.20525047D+00   9.23593393D-01
   1.23206581D+00   9.21219498D-01
   1.25947762D+00   9.17148276D-01
   1.28749918D+00   9.11421399D-01
   1.31614404D+00   9.04086926D-01
   1.34542607D+00   8.95198946D-01
   1.37535944D+00   8.84817177D-01
   1.40595864D+00   8.73006546D-01
   1.43723849D+00   8.59836728D-01
   1.46921412D+00   8.45381673D-01
   1.50190101D+00   8.29719109D-01
   1.53531498D+00   8.12930035D-01
   1.56947220D+00   7.95098201D-01
   1.60438921D+00   7.76309590D-01
   1.64008290D+00   7.56651894D-01
   1.67657056D+00   7.36214000D-01
   1.71386984D+00   7.15085478D-01
   1.75199879D+00   6.93356086D-01
   1.79097588D+00   6.71115289D-01
   1.83081997D+00   6.48451793D-01
   1.87155034D+00   6.25453103D-01
   1.91318671D+00   6.02205104D-01
   1.95574923D+00   5.78791661D-01
   1.99925850D+00   5.55294253D-01
   2.04373558D+00   5.31791634D-01
   2.08920200D+00   5.08359514D-01
   2.13567976D+00   4.85070281D-01
   2.18319137D+00   4.61992747D-01
   2.23175981D+00   4.39191923D-01
   2.28140860D+00   4.16728831D-01
   2.33216177D+00   3.94660337D-01
   2.38404388D+00   3.73039022D-01
   2.43708004D+00   3.51913080D-01
   2.49129593D+00   3.31326246D-01
   2.54671779D+00   3.11317750D-01
   2.60337243D+00   2.91922300D-01
   2.66128730D+00   2.73170096D-01
   2.72049040D+00   2.55086866D-01
   2.78101041D+00   2.37693926D-01
   2.84287661D+00   2.21008269D-01
   2.90611895D+00   2.05042677D-01
   2.97076804D+00   1.89805843D-01
   3.03685517D+00   1.75302535D-01
   3.10441233D+00   1.61533756D-01
   3.17347221D+00   1.48496935D-01
   3.24406825D+00   1.36186135D-01
   3.31623461D+00   1.24592261D-01
   3.39000623D+00   1.13703298D-01
   3.46541880D+00   1.03504542D-01
   3.54250884D+00   9.39788540D-02
   3.62131364D+00   8.51069063D-02
   3.70187137D+00   7.68674435D-02
   3.78422101D+00   6.92375385D-02
   3.86840241D+00   6.21928496D-02
   3.95445632D+00   5.57078753D-02
   4.04242440D+00   4.97562034D-02
   4.13234923D+00   4.43107537D-02
   4.22427432D+00   3.93440114D-02
   4.31824417D+00   3.48282501D-02
   4.41430427D+00   3.07357422D-02
   4.51250111D+00   2.70389556D-02
   4.61288222D+00   2.37107355D-02
   4.71549618D+00   2.07244697D-02
   4.82039267D+00   1.80542375D-02
   4.92762245D+00   1.56749406D-02
   5.03723742D+00   1.35624162D-02
   5.14929065D+00   1.16935328D-02
   5.26383637D+00   1.00462672D-02
   5.38093002D+00   8.59976510D-03
   5.50062827D+00   7.33438407D-03
   5.62298907D+00   6.23172123D-03
   5.74807163D+00   5.27462541D-03
   5.87593650D+00   4.44719562D-03
   6.00664557D+00   3.73476679D-03
   6.14026211D+00   3.12388420D-03
   6.27685078D+00   2.60226800D-03
   6.41647770D+00   2.15876916D-03
   6.55921046D+00   1.78331849D-03
   6.70511813D+00   1.46686994D-03
   6.85427133D+00   1.20133969D-03
   7.00674227D+00   9.79542322D-04
   7.16260474D+00   7.95125204D-04
   7.32193419D+00   6.42502350D-04
   7.48480772D+00   5.16788645D-04
   7.65130417D+00   4.13735360D-04
   7.82150414D+00   3.29667708D-04
   7.99549000D+00   2.61425058D-04
   8.17334596D+00   2.06304312D-04
   8.35515811D+00   1.62006802D-04
   8.54101445D+00   1.26588989D-04
   8.73100495D+00   9.84170960D-05
   8.92522154D+00   7.61257493D-05
   9.12375825D+00   5.85805956D-05
   9.32671117D+00   4.48448024D-05
   9.53417853D+00   3.41492905D-05
   9.74626075D+00   2.58665002D-05
   9.96306048D+00   1.94874591D-05
   1.01846827D+01   1.46018977D-05
   1.04112345D+01   1.08811455D-05
   1.06428258D+01   8.06353303D-06
   1.08795685D+01   5.94203374D-06
   1.11215773D+01   4.35388069D-06
   1.13689693D+01   3.17191226D-06
   1.16218642D+01   2.29741381D-06
   1.18803845D+01   1.65424269D-06
   1.21446552D+01   1.18404346D-06
   1.24148043D+01   8.42380835D-07
   1.26909625D+01   5.95638187D-07
   1.29732635D+01   4.18548836D-07
   1.32618440D+01   2.92245958D-07
   1.35568436D+01   2.02733608D-07
   1.38584051D+01   1.39696749D-07
   1.41666745D+01   9.55817649D-08
   1.44818010D+01   6.48905592D-08
   1.48039371D+01   4.36416549D-08
   1.51332386D+01   2.89584463D-08
   1.54698652D+01   1.87576829D-08
   1.58139795D+01   1.14766356D-08

