9           2.04842
16          4.55329
25          6.80473
36          8.08727
49          8.58012
64          8.55772
81          8.24408
100         7.75403
144         6.5471
196         5.49419
225         5.02654
400         3.36316
506.25      2.85071
625         2.4343
998.56      1.67038
1998.09     0.97506
2997.5625   0.69895
4000.5625   0.54438
4998.49     0.45617
6997.3225   0.34332
10000       0.25281

