   0.00000E+00  1.00000E-35  1.00000E-35
   2.25213E-03  3.60703E-04  1.60161E-01
   2.58991E-03  4.14802E-04  1.60161E-01
   2.97834E-03  4.77013E-04  1.60161E-01
   3.42501E-03  5.48553E-04  1.60161E-01
   3.93867E-03  6.30820E-04  1.60160E-01
   4.52934E-03  7.25422E-04  1.60160E-01
   5.20856E-03  8.34207E-04  1.60160E-01
   5.98962E-03  9.59301E-04  1.60160E-01
   6.88776E-03  1.10315E-03  1.60159E-01
   7.92052E-03  1.26855E-03  1.60159E-01
   9.10807E-03  1.45875E-03  1.60158E-01
   1.04736E-02  1.67745E-03  1.60158E-01
   1.20437E-02  1.92891E-03  1.60157E-01
   1.38490E-02  2.21805E-03  1.60155E-01
   1.59248E-02  2.55049E-03  1.60154E-01
   1.83113E-02  2.93270E-03  1.60151E-01
   2.10552E-02  3.37213E-03  1.60148E-01
   2.42098E-02  3.87732E-03  1.60144E-01
   2.78363E-02  4.45808E-03  1.60138E-01
   3.20052E-02  5.12567E-03  1.60131E-01
   3.67974E-02  5.89302E-03  1.60122E-01
   4.23056E-02  6.77497E-03  1.60109E-01
   4.86363E-02  7.78853E-03  1.60092E-01
   5.59119E-02  8.95321E-03  1.60070E-01
   6.42724E-02  1.02914E-02  1.60041E-01
   7.38785E-02  1.18286E-02  1.60003E-01
   8.49144E-02  1.35941E-02  1.59953E-01
   9.75911E-02  1.56213E-02  1.59886E-01
   1.12150E-01  1.79484E-02  1.59798E-01
   1.28867E-01  2.06188E-02  1.59683E-01
   1.48058E-01  2.36819E-02  1.59530E-01
   1.70083E-01  2.71934E-02  1.59330E-01
   1.95354E-01  3.12166E-02  1.59066E-01
   2.24339E-01  3.58222E-02  1.58720E-01
   2.57571E-01  4.10894E-02  1.58266E-01
   2.95655E-01  4.71057E-02  1.57671E-01
   3.39278E-01  5.39673E-02  1.56892E-01
   3.89218E-01  6.17776E-02  1.55875E-01
   4.46352E-01  7.06462E-02  1.54549E-01
   5.11667E-01  8.06855E-02  1.52825E-01
   5.86274E-01  9.20056E-02  1.50590E-01
   6.71413E-01  1.04706E-01  1.47703E-01
   7.68467E-01  1.18865E-01  1.43989E-01
   8.78973E-01  1.34519E-01  1.39236E-01
   1.00463E+00  1.51641E-01  1.33190E-01
   1.14728E+00  1.70107E-01  1.25555E-01
   1.30898E+00  1.89648E-01  1.15997E-01
   1.49192E+00  2.09801E-01  1.04159E-01
   1.69846E+00  2.29838E-01  8.96856E-02
   1.93113E+00  2.48698E-01  7.22651E-02
   2.19257E+00  2.64920E-01  5.16958E-02
   2.48558E+00  2.76602E-01  2.79749E-02
   2.81300E+00  2.81403E-01  1.41112E-03
   3.17774E+00  2.76645E-01 -2.72533E-02
   3.58272E+00  2.59536E-01 -5.67329E-02
   4.03080E+00  2.27562E-01 -8.51436E-02
   4.52476E+00  1.79054E-01 -1.10054E-01
   5.06722E+00  1.13873E-01 -1.28700E-01
   5.66059E+00  3.40885E-02 -1.38385E-01
   6.30704E+00 -5.55661E-02 -1.37058E-01
   7.00846E+00 -1.47723E-01 -1.23951E-01
   7.76639E+00 -2.33116E-01 -1.00079E-01
   8.58202E+00 -3.02062E-01 -6.83998E-02
   9.45619E+00 -3.46451E-01 -3.34301E-02
   1.03894E+01 -3.61702E-01 -3.38213E-04
   1.13817E+01 -3.48015E-01  2.62698E-02
   1.24329E+01 -3.10388E-01  4.34625E-02
   1.35425E+01 -2.57285E-01  5.05802E-02
   1.47096E+01 -1.98409E-01  4.91000E-02
   1.59332E+01 -1.42366E-01  4.18679E-02
   1.72121E+01 -9.50227E-02  3.20589E-02
   1.85447E+01 -5.89679E-02  2.22900E-02
   1.99296E+01 -3.40056E-02  1.41600E-02
   2.13649E+01 -1.82153E-02  8.24997E-03
   2.28491E+01 -9.05984E-03  4.41926E-03
   2.43803E+01 -4.18322E-03  2.18031E-03
   2.59566E+01 -1.79300E-03  9.92100E-04
   2.75763E+01 -7.13460E-04  4.16833E-04
   2.92376E+01 -2.63622E-04  1.61883E-04
   3.09387E+01 -9.04866E-05  5.81721E-05
   3.26778E+01 -2.88671E-05  1.93622E-05
   3.44533E+01 -8.56479E-06  5.97556E-06
   3.62636E+01 -2.36511E-06  1.71183E-06
   3.81071E+01 -6.08386E-07  4.55721E-07
   3.99823E+01 -1.45918E-07  1.12876E-07
   4.18877E+01 -3.26647E-08  2.60437E-08
   4.38220E+01 -6.83223E-09  5.60464E-09
   4.57838E+01 -1.33677E-09  1.12641E-09
   4.77719E+01 -2.44951E-10  2.11705E-10
   4.97852E+01 -4.20888E-11  3.72590E-11
   5.18225E+01 -6.78997E-12  6.14884E-12
   5.38826E+01 -1.02979E-12  9.52844E-13
   5.59647E+01 -1.47021E-13  1.38843E-13
   5.80678E+01 -1.97854E-14  1.90508E-14
   6.01908E+01 -2.51323E-15  2.46494E-15
   6.23330E+01 -3.01741E-16  3.01175E-16
   6.44936E+01 -3.42885E-17  3.47995E-17
   6.66717E+01 -3.69293E-18  3.80790E-18
   6.88667E+01 -3.77515E-19  3.95134E-19
   7.10778E+01  1.00000E-35  1.00000E-35
   7.33044E+01  1.00000E-35  1.00000E-35
   7.55458E+01  1.00000E-35  1.00000E-35
   7.78015E+01  1.00000E-35  1.00000E-35
   8.00709E+01  1.00000E-35  1.00000E-35
   8.23534E+01  1.00000E-35  1.00000E-35
   8.46486E+01  1.00000E-35  1.00000E-35
   8.69559E+01  1.00000E-35  1.00000E-35
   8.92750E+01  1.00000E-35  1.00000E-35
   9.16054E+01  1.00000E-35  1.00000E-35
   9.39466E+01  1.00000E-35  1.00000E-35
   9.62983E+01  1.00000E-35  1.00000E-35
   9.86601E+01  1.00000E-35  1.00000E-35
   1.01032E+02  1.00000E-35  1.00000E-35
   1.03413E+02  1.00000E-35  1.00000E-35
   1.05803E+02  1.00000E-35  1.00000E-35
   1.08202E+02  1.00000E-35  1.00000E-35
   1.10609E+02  1.00000E-35  1.00000E-35
   1.13024E+02  1.00000E-35  1.00000E-35
   1.15448E+02  1.00000E-35  1.00000E-35
   1.17879E+02  1.00000E-35  1.00000E-35
   1.20317E+02  1.00000E-35  1.00000E-35
   1.22763E+02  1.00000E-35  1.00000E-35
   1.25216E+02  1.00000E-35  1.00000E-35
   1.27675E+02  1.00000E-35  1.00000E-35
   1.30142E+02  1.00000E-35  1.00000E-35
   1.32614E+02  1.00000E-35  1.00000E-35
   1.35093E+02  1.00000E-35  1.00000E-35
   1.37577E+02  1.00000E-35  1.00000E-35
   1.40067E+02  1.00000E-35  1.00000E-35
   1.42564E+02  1.00000E-35  1.00000E-35
   1.45065E+02  1.00000E-35  1.00000E-35
   1.47572E+02  1.00000E-35  1.00000E-35
   1.50084E+02  1.00000E-35  1.00000E-35
   1.52601E+02  1.00000E-35  1.00000E-35
   1.55123E+02  1.00000E-35  1.00000E-35
   1.57650E+02  1.00000E-35  1.00000E-35
   1.60182E+02  1.00000E-35  1.00000E-35
   1.62718E+02  1.00000E-35  1.00000E-35
   1.65258E+02  1.00000E-35  1.00000E-35
   1.67803E+02  1.00000E-35  1.00000E-35
   1.70352E+02  1.00000E-35  1.00000E-35
   1.72905E+02  1.00000E-35  1.00000E-35
   1.75462E+02  1.00000E-35  1.00000E-35
   1.78023E+02  1.00000E-35  1.00000E-35
   1.80587E+02  1.00000E-35  1.00000E-35
   1.83156E+02  1.00000E-35  1.00000E-35
   1.85728E+02  1.00000E-35  1.00000E-35
   1.88304E+02  1.00000E-35  1.00000E-35
   1.90883E+02  1.00000E-35  1.00000E-35
   1.93465E+02  1.00000E-35  1.00000E-35
   1.96051E+02  1.00000E-35  1.00000E-35
   1.98640E+02  1.00000E-35  1.00000E-35
   2.01232E+02  1.00000E-35  1.00000E-35
   2.03827E+02  1.00000E-35  1.00000E-35
   2.06425E+02  1.00000E-35  1.00000E-35
   2.09026E+02  1.00000E-35  1.00000E-35
   2.11630E+02  1.00000E-35  1.00000E-35
   2.14237E+02  1.00000E-35  1.00000E-35
   2.16847E+02  1.00000E-35  1.00000E-35
   2.19459E+02  1.00000E-35  1.00000E-35
   2.22074E+02  1.00000E-35  1.00000E-35
   2.24692E+02  1.00000E-35  1.00000E-35
   2.27312E+02  1.00000E-35  1.00000E-35
   2.29935E+02  1.00000E-35  1.00000E-35
   2.32560E+02  1.00000E-35  1.00000E-35
   2.35187E+02  1.00000E-35  1.00000E-35
   2.37817E+02  1.00000E-35  1.00000E-35
   2.40449E+02  1.00000E-35  1.00000E-35
   2.43083E+02  1.00000E-35  1.00000E-35
   2.45720E+02  1.00000E-35  1.00000E-35
   2.48359E+02  1.00000E-35  1.00000E-35
   2.51000E+02  1.00000E-35  1.00000E-35
   2.53643E+02  1.00000E-35  1.00000E-35
   2.56288E+02  1.00000E-35  1.00000E-35
   2.58935E+02  1.00000E-35  1.00000E-35
   2.61584E+02  1.00000E-35  1.00000E-35
   2.64235E+02  1.00000E-35  1.00000E-35
   2.66888E+02  1.00000E-35  1.00000E-35
   2.69543E+02  1.00000E-35  1.00000E-35
   2.72199E+02  1.00000E-35  1.00000E-35
   2.74858E+02  1.00000E-35  1.00000E-35
   2.77518E+02  1.00000E-35  1.00000E-35
   2.80180E+02  1.00000E-35  1.00000E-35
   2.82844E+02  1.00000E-35  1.00000E-35
   2.85509E+02  1.00000E-35  1.00000E-35
   2.88176E+02  1.00000E-35  1.00000E-35
   2.90845E+02  1.00000E-35  1.00000E-35
   2.93515E+02  1.00000E-35  1.00000E-35
   2.96187E+02  1.00000E-35  1.00000E-35
   2.98860E+02  1.00000E-35  1.00000E-35
   3.01535E+02  1.00000E-35  1.00000E-35
   3.04212E+02  1.00000E-35  1.00000E-35
   3.06890E+02  1.00000E-35  1.00000E-35
   3.09569E+02  1.00000E-35  1.00000E-35
   3.12250E+02  1.00000E-35  1.00000E-35
   3.14933E+02  1.00000E-35  1.00000E-35
   3.17616E+02  1.00000E-35  1.00000E-35
   3.20301E+02  1.00000E-35  1.00000E-35
   3.22988E+02  1.00000E-35  1.00000E-35
   3.25675E+02  1.00000E-35  1.00000E-35
   3.28364E+02  1.00000E-35  1.00000E-35
   3.31055E+02  1.00000E-35  1.00000E-35
   3.33746E+02  1.00000E-35  1.00000E-35
   3.36439E+02  1.00000E-35  1.00000E-35
   3.39133E+02  1.00000E-35  1.00000E-35
   3.41829E+02  1.00000E-35  1.00000E-35
   3.44525E+02  1.00000E-35  1.00000E-35
   3.47223E+02  1.00000E-35  1.00000E-35
   3.49922E+02  1.00000E-35  1.00000E-35
   3.52622E+02  1.00000E-35  1.00000E-35
   3.55323E+02  1.00000E-35  1.00000E-35
   3.58025E+02  1.00000E-35  1.00000E-35
   3.60728E+02  1.00000E-35  1.00000E-35
   3.63433E+02  1.00000E-35  1.00000E-35
   3.66138E+02  1.00000E-35  1.00000E-35
   3.68845E+02  1.00000E-35  1.00000E-35
   3.71553E+02  1.00000E-35  1.00000E-35
   3.74261E+02  1.00000E-35  1.00000E-35
   3.76971E+02  1.00000E-35  1.00000E-35
   3.79682E+02  1.00000E-35  1.00000E-35
   3.82393E+02  1.00000E-35  1.00000E-35
   3.85106E+02  1.00000E-35  1.00000E-35
   3.87820E+02  1.00000E-35  1.00000E-35
   3.90534E+02  1.00000E-35  1.00000E-35
   3.93250E+02  1.00000E-35  1.00000E-35
   3.95966E+02  1.00000E-35  1.00000E-35
   3.98683E+02  1.00000E-35  1.00000E-35
   4.01402E+02  1.00000E-35  1.00000E-35
   4.04121E+02  1.00000E-35  1.00000E-35
   4.06841E+02  1.00000E-35  1.00000E-35
   4.09562E+02  1.00000E-35  1.00000E-35
   4.12283E+02  1.00000E-35  1.00000E-35
   4.15006E+02  1.00000E-35  1.00000E-35
   4.17729E+02  1.00000E-35  1.00000E-35
   4.20454E+02  1.00000E-35  1.00000E-35
   4.23179E+02  1.00000E-35  1.00000E-35
   4.25905E+02  1.00000E-35  1.00000E-35
   4.28631E+02  1.00000E-35  1.00000E-35
   4.31359E+02  1.00000E-35  1.00000E-35
   4.34087E+02  1.00000E-35  1.00000E-35
   4.36816E+02  1.00000E-35  1.00000E-35
   4.39546E+02  1.00000E-35  1.00000E-35
   4.42276E+02  1.00000E-35  1.00000E-35
   4.45008E+02  1.00000E-35  1.00000E-35
   4.47740E+02  1.00000E-35  1.00000E-35
   4.50472E+02  1.00000E-35  1.00000E-35
   4.53206E+02  1.00000E-35  1.00000E-35
   4.55940E+02  1.00000E-35  1.00000E-35
   4.58675E+02  1.00000E-35  1.00000E-35
   4.61410E+02  1.00000E-35  1.00000E-35
   4.64147E+02  1.00000E-35  1.00000E-35
   4.66884E+02  1.00000E-35  1.00000E-35
   4.69621E+02  1.00000E-35  1.00000E-35
   4.72360E+02  1.00000E-35  1.00000E-35
   4.75099E+02  1.00000E-35  1.00000E-35
   4.77838E+02  1.00000E-35  1.00000E-35
   4.80578E+02  1.00000E-35  1.00000E-35
   4.83319E+02  1.00000E-35  1.00000E-35
   4.86061E+02  1.00000E-35  1.00000E-35
   4.88803E+02  1.00000E-35  1.00000E-35
   4.91546E+02  1.00000E-35  1.00000E-35
   4.94289E+02  1.00000E-35  1.00000E-35
   4.97033E+02  1.00000E-35  1.00000E-35
   4.99778E+02  1.00000E-35  1.00000E-35
   5.02523E+02  1.00000E-35  1.00000E-35
   5.05268E+02  1.00000E-35  1.00000E-35
   5.08015E+02  1.00000E-35  1.00000E-35
   5.10762E+02  1.00000E-35  1.00000E-35
   5.13509E+02  1.00000E-35  1.00000E-35
   5.16257E+02  1.00000E-35  1.00000E-35
   5.19006E+02  1.00000E-35  1.00000E-35
   5.21755E+02  1.00000E-35  1.00000E-35
   5.24505E+02  1.00000E-35  1.00000E-35
   5.27255E+02  1.00000E-35  1.00000E-35
   5.30006E+02  1.00000E-35  1.00000E-35
   5.32757E+02  1.00000E-35  1.00000E-35
   5.35509E+02  1.00000E-35  1.00000E-35
   5.38261E+02  1.00000E-35  1.00000E-35
   5.41014E+02  1.00000E-35  1.00000E-35
   5.43767E+02  1.00000E-35  1.00000E-35
   5.46521E+02  1.00000E-35  1.00000E-35
   5.49276E+02  1.00000E-35  1.00000E-35
   5.52030E+02  1.00000E-35  1.00000E-35
   5.54786E+02  1.00000E-35  1.00000E-35
   5.57542E+02  1.00000E-35  1.00000E-35
   5.60298E+02  1.00000E-35  1.00000E-35
   5.63055E+02  1.00000E-35  1.00000E-35
   5.65812E+02  1.00000E-35  1.00000E-35
   5.68570E+02  1.00000E-35  1.00000E-35
   5.71328E+02  1.00000E-35  1.00000E-35
   5.74087E+02  1.00000E-35  1.00000E-35
   5.76846E+02  1.00000E-35  1.00000E-35
   5.79605E+02  1.00000E-35  1.00000E-35
   5.82365E+02  1.00000E-35  1.00000E-35
   5.85126E+02  1.00000E-35  1.00000E-35
   5.87887E+02  1.00000E-35  1.00000E-35
   5.90648E+02  1.00000E-35  1.00000E-35
   5.93410E+02  1.00000E-35  1.00000E-35
   5.96172E+02  1.00000E-35  1.00000E-35
   5.98935E+02  1.00000E-35  1.00000E-35
   6.01698E+02  1.00000E-35  1.00000E-35
   6.04461E+02  1.00000E-35  1.00000E-35
   6.07225E+02  1.00000E-35  1.00000E-35
   6.09989E+02  1.00000E-35  1.00000E-35
   6.12754E+02  1.00000E-35  1.00000E-35
   6.15519E+02  1.00000E-35  1.00000E-35
   6.18285E+02  1.00000E-35  1.00000E-35
   6.21051E+02  1.00000E-35  1.00000E-35
   6.23817E+02  1.00000E-35  1.00000E-35
   6.26584E+02  1.00000E-35  1.00000E-35
   6.29351E+02  1.00000E-35  1.00000E-35
   6.32118E+02  1.00000E-35  1.00000E-35
   6.34886E+02  1.00000E-35  1.00000E-35
   6.37654E+02  1.00000E-35  1.00000E-35
   6.40423E+02  1.00000E-35  1.00000E-35
   6.43192E+02  1.00000E-35  1.00000E-35
   6.45961E+02  1.00000E-35  1.00000E-35
   6.48731E+02  1.00000E-35  1.00000E-35
   6.51501E+02  1.00000E-35  1.00000E-35
   6.54271E+02  1.00000E-35  1.00000E-35
   6.57042E+02  1.00000E-35  1.00000E-35
   6.59813E+02  1.00000E-35  1.00000E-35
   6.62584E+02  1.00000E-35  1.00000E-35
   6.65356E+02  1.00000E-35  1.00000E-35
   6.68128E+02  1.00000E-35  1.00000E-35
   6.70901E+02  1.00000E-35  1.00000E-35
   6.73674E+02  1.00000E-35  1.00000E-35
   6.76447E+02  1.00000E-35  1.00000E-35
   6.79220E+02  1.00000E-35  1.00000E-35
   6.81994E+02  1.00000E-35  1.00000E-35
   6.84768E+02  1.00000E-35  1.00000E-35
   6.87543E+02  1.00000E-35  1.00000E-35
   6.90318E+02  1.00000E-35  1.00000E-35
   6.93093E+02  1.00000E-35  1.00000E-35
   6.95868E+02  1.00000E-35  1.00000E-35
   6.98644E+02  1.00000E-35  1.00000E-35
   7.01420E+02  1.00000E-35  1.00000E-35
   7.04196E+02  1.00000E-35  1.00000E-35
   7.06973E+02  1.00000E-35  1.00000E-35
   7.09750E+02  1.00000E-35  1.00000E-35
   7.12527E+02  1.00000E-35  1.00000E-35
   7.15305E+02  1.00000E-35  1.00000E-35
   7.18083E+02  1.00000E-35  1.00000E-35
   7.20861E+02  1.00000E-35  1.00000E-35
   7.23640E+02  1.00000E-35  1.00000E-35
   7.26418E+02  1.00000E-35  1.00000E-35
   7.29197E+02  1.00000E-35  1.00000E-35
   7.31977E+02  1.00000E-35  1.00000E-35
   7.34757E+02  1.00000E-35  1.00000E-35
   7.37536E+02  1.00000E-35  1.00000E-35
   7.40317E+02  1.00000E-35  1.00000E-35
   7.43097E+02  1.00000E-35  1.00000E-35
   7.45878E+02  1.00000E-35  1.00000E-35
   7.48659E+02  1.00000E-35  1.00000E-35
   7.51440E+02  1.00000E-35  1.00000E-35
   7.54222E+02  1.00000E-35  1.00000E-35
   7.57004E+02  1.00000E-35  1.00000E-35
   7.59786E+02  1.00000E-35  1.00000E-35
   7.62568E+02  1.00000E-35  1.00000E-35
   7.65351E+02  1.00000E-35  1.00000E-35
   7.68134E+02  1.00000E-35  1.00000E-35
   7.70917E+02  1.00000E-35  1.00000E-35
   7.73701E+02  1.00000E-35  1.00000E-35
   7.76484E+02  1.00000E-35  1.00000E-35
   7.79268E+02  1.00000E-35  1.00000E-35
   7.82053E+02  1.00000E-35  1.00000E-35
   7.84837E+02  1.00000E-35  1.00000E-35
   7.87622E+02  1.00000E-35  1.00000E-35
   7.90407E+02  1.00000E-35  1.00000E-35
   7.93192E+02  1.00000E-35  1.00000E-35
   7.95978E+02  1.00000E-35  1.00000E-35
   7.98763E+02  1.00000E-35  1.00000E-35
   8.01549E+02  1.00000E-35  1.00000E-35
   8.04335E+02  1.00000E-35  1.00000E-35
   8.07122E+02  1.00000E-35  1.00000E-35
   8.09909E+02  1.00000E-35  1.00000E-35
   8.12696E+02  1.00000E-35  1.00000E-35
   8.15483E+02  1.00000E-35  1.00000E-35
   8.18270E+02  1.00000E-35  1.00000E-35
   8.21058E+02  1.00000E-35  1.00000E-35
   8.23846E+02  1.00000E-35  1.00000E-35
   8.26634E+02  1.00000E-35  1.00000E-35
   8.29422E+02  1.00000E-35  1.00000E-35
   8.32210E+02  1.00000E-35  1.00000E-35
   8.34999E+02  1.00000E-35  1.00000E-35
   8.37788E+02  1.00000E-35  1.00000E-35
   8.40577E+02  1.00000E-35  1.00000E-35
   8.43367E+02  1.00000E-35  1.00000E-35
   8.46156E+02  1.00000E-35  1.00000E-35
   8.48946E+02  1.00000E-35  1.00000E-35
   8.51736E+02  1.00000E-35  1.00000E-35
   8.54527E+02  1.00000E-35  1.00000E-35
   8.57317E+02  1.00000E-35  1.00000E-35
   8.60108E+02  1.00000E-35  1.00000E-35
   8.62899E+02  1.00000E-35  1.00000E-35
   8.65690E+02  1.00000E-35  1.00000E-35
   8.68481E+02  1.00000E-35  1.00000E-35
   8.71273E+02  1.00000E-35  1.00000E-35
   8.74064E+02  1.00000E-35  1.00000E-35
   8.76856E+02  1.00000E-35  1.00000E-35
   8.79649E+02  1.00000E-35  1.00000E-35
   8.82441E+02  1.00000E-35  1.00000E-35
   8.85233E+02  1.00000E-35  1.00000E-35
   8.88026E+02  1.00000E-35  1.00000E-35
   8.90819E+02  1.00000E-35  1.00000E-35
   8.93612E+02  1.00000E-35  1.00000E-35
   8.96406E+02  1.00000E-35  1.00000E-35
   8.99199E+02  1.00000E-35  1.00000E-35
   9.01993E+02  1.00000E-35  1.00000E-35
   9.04787E+02  1.00000E-35  1.00000E-35
   9.07581E+02  1.00000E-35  1.00000E-35
   9.10375E+02  1.00000E-35  1.00000E-35
   9.13170E+02  1.00000E-35  1.00000E-35
   9.15964E+02  1.00000E-35  1.00000E-35
   9.18759E+02  1.00000E-35  1.00000E-35
   9.21554E+02  1.00000E-35  1.00000E-35
   9.24350E+02  1.00000E-35  1.00000E-35
   9.27145E+02  1.00000E-35  1.00000E-35
   9.29941E+02  1.00000E-35  1.00000E-35
   9.32736E+02  1.00000E-35  1.00000E-35
   9.35532E+02  1.00000E-35  1.00000E-35
   9.38328E+02  1.00000E-35  1.00000E-35
   9.41125E+02  1.00000E-35  1.00000E-35
   9.43921E+02  1.00000E-35  1.00000E-35
   9.46718E+02  1.00000E-35  1.00000E-35
   9.49515E+02  1.00000E-35  1.00000E-35
   9.52312E+02  1.00000E-35  1.00000E-35
   9.55109E+02  1.00000E-35  1.00000E-35
   9.57906E+02  1.00000E-35  1.00000E-35
   9.60704E+02  1.00000E-35  1.00000E-35
   9.63501E+02  1.00000E-35  1.00000E-35
   9.66299E+02  1.00000E-35  1.00000E-35
   9.69097E+02  1.00000E-35  1.00000E-35
   9.71896E+02  1.00000E-35  1.00000E-35
   9.74694E+02  1.00000E-35  1.00000E-35
   9.77492E+02  1.00000E-35  1.00000E-35
   9.80291E+02  1.00000E-35  1.00000E-35
   9.83090E+02  1.00000E-35  1.00000E-35
   9.85889E+02  1.00000E-35  1.00000E-35
   9.88688E+02  1.00000E-35  1.00000E-35
   9.91488E+02  1.00000E-35  1.00000E-35
   9.94287E+02  1.00000E-35  1.00000E-35
   9.97087E+02  1.00000E-35  1.00000E-35
   9.99887E+02  1.00000E-35  1.00000E-35
   1.00269E+03  1.00000E-35  1.00000E-35
   1.00549E+03  1.00000E-35  1.00000E-35
   1.00829E+03  1.00000E-35  1.00000E-35
   1.01109E+03  1.00000E-35  1.00000E-35
   1.01389E+03  1.00000E-35  1.00000E-35
   1.01669E+03  1.00000E-35  1.00000E-35
   1.01949E+03  1.00000E-35  1.00000E-35
   1.02229E+03  1.00000E-35  1.00000E-35
   1.02509E+03  1.00000E-35  1.00000E-35
   1.02789E+03  1.00000E-35  1.00000E-35
   1.03069E+03  1.00000E-35  1.00000E-35
   1.03350E+03  1.00000E-35  1.00000E-35
   1.03630E+03  1.00000E-35  1.00000E-35
   1.03910E+03  1.00000E-35  1.00000E-35
   1.04190E+03  1.00000E-35  1.00000E-35
   1.04470E+03  1.00000E-35  1.00000E-35
   1.04751E+03  1.00000E-35  1.00000E-35
   1.05031E+03  1.00000E-35  1.00000E-35
   1.05311E+03  1.00000E-35  1.00000E-35
   1.05591E+03  1.00000E-35  1.00000E-35
